,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),wind_speed (m/s),surface_solar_radiation (W/m^2),surface_diffuse_solar_radiation (W/m^2),direct_normal_solar_radiation (W/m^2)
06/30/2023 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.29,3.65,0.0,0.0,0.0
07/01/2023 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.27,3.22,0.0,0.0,0.0
07/01/2023 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.75,2.55,0.0,0.0,0.0
07/01/2023 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.71,1.56,0.0,0.0,0.0
07/01/2023 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.7,0.48,0.0,0.0,0.0
07/01/2023 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.6,2.94,0.0,0.0,0.0
07/01/2023 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.64,2.27,0.0,0.0,0.0
07/01/2023 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.76,2.38,0.0,0.0,0.0
07/01/2023 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.84,3.31,9.8,8.67,0.0
07/01/2023 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.87,3.63,53.16,48.77,23.28
07/01/2023 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.79,3.16,86.83,86.82,0.03
07/01/2023 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.69,3.36,158.58,155.41,5.79
07/01/2023 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.91,2.35,277.99,259.11,26.94
07/01/2023 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.81,2.01,195.55,161.34,41.45
07/01/2023 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.93,3.17,191.9,168.98,25.17
07/01/2023 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.59,3.35,328.66,279.56,51.6
07/01/2023 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.88,3.85,582.44,257.58,343.88
07/01/2023 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.65,3.45,425.16,221.89,228.16
07/01/2023 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,28.49,2.58,484.73,185.51,376.98
07/01/2023 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,28.17,1.43,364.3,179.15,280.62
07/01/2023 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.15,2.54,257.41,125.36,265.05
07/01/2023 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.78,2.93,87.78,68.77,59.4
07/01/2023 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.2,2.47,20.01,19.99,0.19
07/01/2023 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.78,2.56,0.53,0.57,0.0
07/01/2023 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.22,2.02,0.0,0.0,0.0
07/02/2023 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.72,1.57,0.0,0.0,0.0
07/02/2023 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.87,1.74,0.0,0.0,0.0
07/02/2023 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.74,2.56,0.0,0.0,0.0
07/02/2023 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.39,2.32,0.0,0.0,0.0
07/02/2023 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.36,2.3,0.0,0.0,0.0
07/02/2023 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.01,2.85,0.0,0.0,0.0
07/02/2023 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.36,3.38,0.0,0.0,0.0
07/02/2023 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.52,3.8,5.95,5.49,0.0
07/02/2023 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.73,4.33,58.21,44.79,71.53
07/02/2023 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.84,5.38,180.49,102.42,210.89
07/02/2023 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.81,5.73,291.63,184.09,197.34
07/02/2023 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.63,5.74,395.99,199.17,281.21
07/02/2023 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.96,5.53,451.43,248.8,245.77
07/02/2023 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.47,5.2,548.18,337.69,231.29
07/02/2023 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.95,4.89,491.79,344.57,154.81
07/02/2023 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.73,5.19,585.73,280.38,323.32
07/02/2023 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.65,4.93,451.38,275.04,197.97
07/02/2023 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.7,5.8,451.0,195.39,322.07
07/02/2023 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.55,2.9,226.33,192.81,50.8
07/02/2023 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.18,2.47,319.95,179.22,282.52
07/02/2023 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.81,2.66,194.35,94.74,311.44
07/02/2023 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.99,3.55,60.75,29.91,225.09
07/02/2023 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.99,3.67,1.9,1.75,0.0
07/02/2023 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.68,3.18,0.0,0.0,0.0
07/03/2023 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.07,2.86,0.0,0.0,0.0
07/03/2023 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.57,3.15,0.0,0.0,0.0
07/03/2023 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.07,3.15,0.0,0.0,0.0
07/03/2023 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.83,3.14,0.0,0.0,0.0
07/03/2023 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.69,3.05,0.0,0.0,0.0
07/03/2023 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.5,3.1,0.0,0.0,0.0
07/03/2023 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.32,3.22,0.0,0.0,0.0
07/03/2023 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.18,3.44,5.54,4.49,0.0
07/03/2023 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.4,3.49,63.12,37.25,139.0
07/03/2023 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.27,3.55,212.71,103.4,296.31
07/03/2023 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.04,3.51,443.17,118.05,597.84
07/03/2023 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.35,3.44,575.9,147.85,612.44
07/03/2023 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.29,3.37,732.68,177.5,674.07
07/03/2023 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.89,3.49,872.3,127.78,818.64
07/03/2023 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,28.0,3.72,928.58,129.19,840.99
07/03/2023 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,28.95,3.66,816.29,159.08,696.14
07/03/2023 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,29.17,3.82,808.59,119.38,773.96
07/03/2023 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,29.64,3.74,653.23,121.36,670.31
07/03/2023 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,29.42,3.12,596.03,98.98,753.59
07/03/2023 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,29.17,2.37,429.56,88.19,685.54
07/03/2023 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,28.17,1.29,243.98,64.85,560.47
07/03/2023 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.48,1.38,80.74,32.35,354.07
07/03/2023 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.65,1.32,2.52,1.97,0.0
07/03/2023 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.86,0.89,0.0,0.0,0.0
07/04/2023 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.66,0.78,0.0,0.0,0.0
07/04/2023 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.33,1.32,0.0,0.0,0.0
07/04/2023 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.69,1.78,0.0,0.0,0.0
07/04/2023 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.91,1.7,0.0,0.0,0.0
07/04/2023 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.52,1.71,0.0,0.0,0.0
07/04/2023 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.2,1.8,0.0,0.0,0.0
07/04/2023 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.37,1.67,0.0,0.0,0.0
07/04/2023 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.75,1.47,11.8,7.37,0.0
07/04/2023 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.7,1.97,125.73,44.52,439.85
07/04/2023 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.78,2.16,300.33,71.95,621.35
07/04/2023 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.38,2.57,486.42,89.98,730.61
07/04/2023 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,28.53,2.62,657.36,104.01,792.89
07/04/2023 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,29.17,2.66,674.57,168.36,615.24
07/04/2023 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,30.09,2.02,771.61,137.38,697.89
07/04/2023 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,30.65,1.66,792.16,179.82,644.55
07/04/2023 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,30.68,1.5,713.45,160.02,586.44
07/04/2023 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,30.94,1.66,799.0,136.44,744.26
07/04/2023 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,30.93,1.82,640.79,115.54,662.14
07/04/2023 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,30.18,1.29,509.43,114.93,598.29
07/04/2023 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,30.15,1.21,380.7,92.11,579.83
07/04/2023 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,29.72,1.96,219.55,65.74,481.77
07/04/2023 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,28.16,2.11,72.6,29.54,316.18
07/04/2023 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.64,2.15,2.28,1.85,0.0
07/04/2023 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.15,2.19,0.0,0.0,0.0
07/05/2023 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.77,2.11,0.0,0.0,0.0
07/05/2023 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.9,2.05,0.0,0.0,0.0
07/05/2023 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.41,2.03,0.0,0.0,0.0
07/05/2023 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.64,2.03,0.0,0.0,0.0
07/05/2023 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.31,2.05,0.0,0.0,0.0
07/05/2023 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.85,2.06,0.0,0.0,0.0
07/05/2023 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.33,3.26,0.0,0.0,0.0
07/05/2023 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.48,3.07,11.17,6.86,0.0
07/05/2023 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.96,3.24,118.86,44.32,407.07
07/05/2023 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.78,2.15,294.27,70.8,610.33
07/05/2023 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.86,2.21,466.42,93.88,688.13
07/05/2023 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,29.51,2.48,650.31,98.18,792.35
07/05/2023 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,30.26,3.46,782.93,111.98,816.34
07/05/2023 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,31.02,4.27,800.5,134.15,733.8
07/05/2023 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,31.37,4.59,862.65,123.15,778.84
07/05/2023 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,31.57,4.72,867.22,168.5,740.73
07/05/2023 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,31.23,4.83,732.32,158.64,644.64
07/05/2023 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,30.42,4.78,671.4,132.09,680.1
07/05/2023 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,30.42,2.36,552.6,132.41,637.51
07/05/2023 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,29.67,2.91,295.76,166.84,259.2
07/05/2023 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,28.41,3.86,106.73,104.06,8.37
07/05/2023 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.61,4.02,35.12,34.03,8.05
07/05/2023 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.05,3.5,1.56,1.5,0.0
07/05/2023 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.18,2.78,0.0,0.0,0.0
07/06/2023 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.78,1.73,0.0,0.0,0.0
07/06/2023 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.78,1.19,0.0,0.0,0.0
07/06/2023 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.01,0.84,0.0,0.0,0.0
07/06/2023 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.08,2.09,0.0,0.0,0.0
07/06/2023 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.98,2.88,0.0,0.0,0.0
07/06/2023 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.72,3.0,0.0,0.0,0.0
07/06/2023 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.41,0.77,0.0,0.0,0.0
07/06/2023 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.37,0.2,2.03,1.87,0.0
07/06/2023 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.6,1.0,41.92,36.74,28.54
07/06/2023 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.93,2.54,105.49,96.49,24.67
07/06/2023 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.99,3.01,198.55,132.5,122.28
07/06/2023 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.34,2.75,321.66,171.96,215.16
07/06/2023 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.49,3.14,460.29,267.24,235.15
07/06/2023 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.62,3.46,540.88,291.68,274.66
07/06/2023 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.76,3.84,784.45,203.44,612.3
07/06/2023 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,28.26,4.69,749.94,280.44,497.96
07/06/2023 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,28.42,4.82,724.11,227.54,558.21
07/06/2023 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,28.03,5.18,532.59,256.45,348.36
07/06/2023 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.71,4.19,569.08,99.32,713.08
07/06/2023 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.3,3.59,344.99,81.98,529.19
07/06/2023 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.59,2.8,206.2,61.59,454.2
07/06/2023 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.45,1.69,72.82,35.02,279.94
07/06/2023 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.76,1.77,2.24,1.92,0.0
07/06/2023 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.1,1.74,0.0,0.0,0.0
07/07/2023 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.23,1.97,0.0,0.0,0.0
07/07/2023 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.05,1.76,0.0,0.0,0.0
07/07/2023 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.73,1.89,0.0,0.0,0.0
07/07/2023 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.17,1.59,0.0,0.0,0.0
07/07/2023 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.59,1.47,0.0,0.0,0.0
07/07/2023 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.96,1.59,0.0,0.0,0.0
07/07/2023 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.17,1.54,0.0,0.0,0.0
07/07/2023 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.0,2.15,10.33,6.61,0.0
07/07/2023 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.41,1.58,115.16,45.31,388.32
07/07/2023 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.38,1.29,289.65,73.49,595.12
07/07/2023 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.52,0.85,475.82,92.79,710.94
07/07/2023 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.61,0.65,650.66,105.71,784.58
07/07/2023 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.42,1.13,794.75,124.65,817.16
07/07/2023 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.4,0.77,835.07,152.84,752.55
07/07/2023 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.2,1.07,874.9,180.65,732.11
07/07/2023 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.75,1.51,790.5,228.41,596.47
07/07/2023 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,28.07,1.26,819.43,170.35,730.01
07/07/2023 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,28.25,1.41,746.17,164.32,734.38
07/07/2023 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.41,1.88,573.76,149.07,645.05
07/07/2023 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.15,2.69,391.87,100.67,586.47
07/07/2023 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.49,2.87,197.59,68.15,407.29
07/07/2023 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.77,2.37,57.63,29.63,208.49
07/07/2023 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.13,1.62,1.73,1.48,0.0
07/07/2023 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.12,1.47,0.0,0.0,0.0
07/08/2023 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.97,1.11,0.0,0.0,0.0
07/08/2023 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.2,0.46,0.0,0.0,0.0
07/08/2023 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.38,0.87,0.0,0.0,0.0
07/08/2023 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.77,1.33,0.0,0.0,0.0
07/08/2023 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.57,1.41,0.0,0.0,0.0
07/08/2023 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.99,1.42,0.0,0.0,0.0
07/08/2023 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.66,3.51,0.0,0.0,0.0
07/08/2023 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.32,3.1,0.94,0.98,0.0
07/08/2023 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.91,2.96,14.48,12.8,9.4
07/08/2023 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.21,2.73,90.37,82.93,20.57
07/08/2023 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.66,2.1,219.15,178.72,75.24
07/08/2023 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.44,1.48,190.69,175.7,21.62
07/08/2023 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.62,2.58,209.74,176.86,40.14
07/08/2023 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.96,3.91,267.61,236.1,34.8
07/08/2023 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.66,4.55,283.32,255.84,28.99
07/08/2023 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.64,4.8,645.04,255.51,413.59
07/08/2023 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.85,4.62,627.67,207.16,473.18
07/08/2023 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.38,4.79,626.42,188.48,553.06
07/08/2023 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.72,3.05,401.98,189.29,323.27
07/08/2023 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.38,3.94,291.65,133.68,318.49
07/08/2023 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.65,3.56,175.42,87.76,276.41
07/08/2023 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,21.98,2.47,64.98,40.91,180.34
07/08/2023 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.61,2.67,1.97,1.77,0.0
07/08/2023 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.02,2.38,0.0,0.0,0.0
07/09/2023 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.75,2.11,0.0,0.0,0.0
07/09/2023 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.95,2.23,0.0,0.0,0.0
07/09/2023 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.14,2.6,0.0,0.0,0.0
07/09/2023 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.59,1.92,0.0,0.0,0.0
07/09/2023 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.04,2.01,0.0,0.0,0.0
07/09/2023 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.72,1.94,0.0,0.0,0.0
07/09/2023 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.35,1.77,0.0,0.0,0.0
07/09/2023 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,14.57,0.98,8.9,7.94,0.0
07/09/2023 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,15.94,0.49,96.44,64.01,183.75
07/09/2023 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.52,0.29,222.76,143.43,220.3
07/09/2023 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.74,0.78,383.25,202.69,336.87
07/09/2023 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.1,0.71,604.94,202.12,581.95
07/09/2023 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.24,0.51,771.77,176.89,727.22
07/09/2023 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.6,0.88,899.35,137.25,842.16
07/09/2023 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.28,1.72,878.77,131.5,789.13
07/09/2023 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.76,1.87,723.74,232.21,522.21
07/09/2023 16:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.38,2.26,783.69,194.31,663.58
07/09/2023 17:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.61,2.81,611.49,157.09,574.19
07/09/2023 18:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.35,2.18,466.63,122.36,523.68
07/09/2023 19:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.4,1.98,367.53,102.14,535.71
07/09/2023 20:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.15,1.44,251.51,62.78,596.53
07/09/2023 21:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,24.93,1.89,84.11,32.6,388.56
07/09/2023 22:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,22.03,1.92,2.09,1.67,0.0
07/09/2023 23:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.77,2.1,0.0,0.0,0.0
07/10/2023 00:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,19.42,2.17,0.0,0.0,0.0
07/10/2023 01:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.44,2.17,0.0,0.0,0.0
07/10/2023 02:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.87,2.09,0.0,0.0,0.0
07/10/2023 03:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,17.17,1.93,0.0,0.0,0.0
07/10/2023 04:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.56,2.36,0.0,0.0,0.0
07/10/2023 05:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.03,1.98,0.0,0.0,0.0
07/10/2023 06:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.03,1.4,0.0,0.0,0.0
07/10/2023 07:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,16.07,1.2,9.4,5.76,0.0
07/10/2023 08:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,18.01,1.84,120.52,41.86,450.38
07/10/2023 09:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,20.59,1.68,300.26,67.66,648.88
07/10/2023 10:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,23.39,2.19,491.14,83.68,762.25
07/10/2023 11:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,25.54,3.09,667.59,94.89,828.87
07/10/2023 12:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.29,3.32,812.09,102.97,867.99
07/10/2023 13:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,26.87,3.2,911.12,109.61,886.57
07/10/2023 14:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.23,3.02,927.72,136.4,836.28
07/10/2023 15:00:00,"(40.43093, -86.911617)",era5,218.14,-5.0,27.78,3.04,599.7,348.7,266.84
